"","ensembl_gene_id","hgnc_symbol"
"36409","ENSG00000270506","DPPA3P5"
"36410","ENSG00000270510",""
"36411","ENSG00000270526","SNRPGP19"
"36412","ENSG00000270578",""
"36413","ENSG00000270689","BUD13P1"
"36414","ENSG00000270701",""
"36415","ENSG00000270718",""
"36416","ENSG00000270753",""
"36417","ENSG00000270766",""
"36418","ENSG00000270775","EEF1A1P18"
"36419","ENSG00000270807",""
"36420","ENSG00000270857",""
"36421","ENSG00000270858","VDAC1P5"
"36422","ENSG00000270863","DDX55P1"
"36423","ENSG00000270868",""
"36424","ENSG00000270926",""
"36425","ENSG00000270929","SRD5A3P1"
"36426","ENSG00000270969",""
"36427","ENSG00000271018",""
"36428","ENSG00000271022",""
"36429","ENSG00000271025",""
"36430","ENSG00000271028",""
"36431","ENSG00000271065","SLC4A8-AS1"
"36432","ENSG00000271100",""
"36433","ENSG00000271142","YWHAQP7"
"36434","ENSG00000271177",""
"36435","ENSG00000271215","RPL21P136"
"36436","ENSG00000271272",""
"36437","ENSG00000271318","MOB4P2"
"36438","ENSG00000271327",""
"36439","ENSG00000271350",""
"36440","ENSG00000271357",""
"36441","ENSG00000271370",""
"36442","ENSG00000271379",""
"36443","ENSG00000271382",""
"36444","ENSG00000271390",""
"36445","ENSG00000271412","PRR13P3"
"36446","ENSG00000271418",""
"36447","ENSG00000271462",""
"36448","ENSG00000271490",""
"36449","ENSG00000271496","SNRPGP20"
"36450","ENSG00000271500",""
"36451","ENSG00000271508",""
"36452","ENSG00000271543",""
"36453","ENSG00000271547",""
"36454","ENSG00000271557","YPEL5P2"
"36455","ENSG00000271584","LINC02550"
"36456","ENSG00000271596",""
"36457","ENSG00000271600",""
"36458","ENSG00000271614","ATP2B1-AS1"
"36459","ENSG00000271621",""
"36460","ENSG00000271624",""
"36461","ENSG00000271642","MARK3P1"
"36462","ENSG00000271751",""
"36463","ENSG00000271969",""
"36464","ENSG00000272028","RNU6-87P"
"36465","ENSG00000272036","MIR139"
"36466","ENSG00000272075","RN7SL828P"
"36467","ENSG00000272173",""
"36468","ENSG00000272186","VPS11-DT"
"36469","ENSG00000272368",""
"36470","ENSG00000272369",""
"36471","ENSG00000272412","RN7SL778P"
"36472","ENSG00000272435","RNA5SP357"
"36473","ENSG00000272569","OR5BL1P"
"36474","ENSG00000272575","LINC02098"
"36475","ENSG00000272642",""
"36476","ENSG00000272676","OR5AO1P"
"36477","ENSG00000272685","OR9I3P"
"36478","ENSG00000272822",""
"36479","ENSG00000272837","OR10AE3P"
"36480","ENSG00000272900","OR10Q2P"
"36481","ENSG00000272917",""
"36482","ENSG00000272921",""
"36483","ENSG00000272937","OR6U2P"
"36484","ENSG00000272963","OR7A19P"
"36485","ENSG00000272987","OR5AL1"
"36486","ENSG00000273003","ARL2-SNX15"
"36487","ENSG00000273015","LINC00938"
"36488","ENSG00000273046",""
"36489","ENSG00000273049",""
"36490","ENSG00000273079","GRIN2B"
"36491","ENSG00000273228","OR5BQ1P"
"36492","ENSG00000273255","OR5BP1P"
"36493","ENSG00000273408","OR5B15P"
"36494","ENSG00000273409","LINC02712"
"36495","ENSG00000273415","LINC02725"
"36496","ENSG00000273434","OR8S21P"
"36497","ENSG00000273536",""
"36498","ENSG00000273570",""
"36499","ENSG00000273600",""
"36500","ENSG00000273658",""
"36501","ENSG00000273680",""
"36502","ENSG00000273765",""
"36503","ENSG00000273805",""
"36504","ENSG00000273819","ENPP7P7"
"36505","ENSG00000273824",""
"36506","ENSG00000273853",""
"36507","ENSG00000273885",""
"36508","ENSG00000273890",""
"36509","ENSG00000273942",""
"36510","ENSG00000273973",""
"36511","ENSG00000273987",""
"36512","ENSG00000273989",""
"36513","ENSG00000274004",""
"36514","ENSG00000274006",""
"36515","ENSG00000274017",""
"36516","ENSG00000274021",""
"36517","ENSG00000274066","MIR6514"
"36518","ENSG00000274072",""
"36519","ENSG00000274075",""
"36520","ENSG00000274097","RNA5SP535"
"36521","ENSG00000274105",""
"36522","ENSG00000274124",""
"36523","ENSG00000274150","FADS2B"
"36524","ENSG00000274156",""
"36525","ENSG00000274197",""
"36526","ENSG00000274230",""
"36527","ENSG00000274251",""
"36528","ENSG00000274293",""
"36529","ENSG00000274303",""
"36530","ENSG00000274314","MIR6749"
"36531","ENSG00000274315",""
"36532","ENSG00000274459",""
"36533","ENSG00000274486",""
"36534","ENSG00000274544","SNORD28"
"36535","ENSG00000274551",""
"36536","ENSG00000274560",""
"36537","ENSG00000274569",""
"36538","ENSG00000274584",""
"36539","ENSG00000274591",""
"36540","ENSG00000274624",""
"36541","ENSG00000274647",""
"36542","ENSG00000274659","LINC02371"
"36543","ENSG00000274664",""
"36544","ENSG00000274682",""
"36545","ENSG00000274723",""
"36546","ENSG00000274737",""
"36547","ENSG00000274770","MIR6128"
"36548","ENSG00000274797",""
"36549","ENSG00000274817",""
"36550","ENSG00000274819",""
"36551","ENSG00000274823","APONP"
"36552","ENSG00000274902",""
"36553","ENSG00000274928","KRT89P"
"36554","ENSG00000274943",""
"36555","ENSG00000274964",""
"36556","ENSG00000274976",""
"36557","ENSG00000274979",""
"36558","ENSG00000274986","MIR6750"
"36559","ENSG00000274987",""
"36560","ENSG00000274999","MIR8052"
"36561","ENSG00000275022","MIR6753"
"36562","ENSG00000275043","SNORD25"
"36563","ENSG00000275097",""
"36564","ENSG00000275119",""
"36565","ENSG00000275146",""
"36566","ENSG00000275180",""
"36567","ENSG00000275197",""
"36568","ENSG00000275208","MIR6745"
"36569","ENSG00000275228",""
"36570","ENSG00000275231",""
"36571","ENSG00000275278",""
"36572","ENSG00000275286",""
"36573","ENSG00000275344","MIR6503"
"36574","ENSG00000275367",""
"36575","ENSG00000275476",""
"36576","ENSG00000275481",""
"36577","ENSG00000275484",""
"36578","ENSG00000275488",""
"36579","ENSG00000275567",""
"36580","ENSG00000275589",""
"36581","ENSG00000275598",""
"36582","ENSG00000275703",""
"36583","ENSG00000275725",""
"36584","ENSG00000275764",""
"36585","ENSG00000275769",""
"36586","ENSG00000275770","MIR6505"
"36587","ENSG00000275778",""
"36588","ENSG00000275811","HTR1DP1"
"36589","ENSG00000275850",""
"36590","ENSG00000275854",""
"36591","ENSG00000275881",""
"36592","ENSG00000275948",""
"36593","ENSG00000275963",""
"36594","ENSG00000275971",""
"36595","ENSG00000275996","SNORD27"
"36596","ENSG00000276058","STMN1P1"
"36597","ENSG00000276102","MIR6747"
"36598","ENSG00000276109",""
"36599","ENSG00000276115",""
"36600","ENSG00000276136",""
"36601","ENSG00000276148",""
"36602","ENSG00000276176","MIR6090"
"36603","ENSG00000276179",""
"36604","ENSG00000276232",""
"36605","ENSG00000276261",""
"36606","ENSG00000276272",""
"36607","ENSG00000276316","OR8G7P"
"36608","ENSG00000276390",""
"36609","ENSG00000276398",""
"36610","ENSG00000276417",""
"36611","ENSG00000276431",""
"36612","ENSG00000276454",""
"36613","ENSG00000276505",""
"36614","ENSG00000276521",""
"36615","ENSG00000276637",""
"36616","ENSG00000276639","MIR7154"
"36617","ENSG00000276669",""
"36618","ENSG00000276691",""
"36619","ENSG00000276718","VAMP1-AS1"
"36620","ENSG00000276727",""
"36621","ENSG00000276769","MIR6752"
"36622","ENSG00000276788","SNORD26"
"36623","ENSG00000276842",""
"36624","ENSG00000276853",""
"36625","ENSG00000276878","MIR6074"
"36626","ENSG00000276900",""
"36627","ENSG00000276918",""
"36628","ENSG00000277062","RN7SL88P"
"36629","ENSG00000277081",""
"36630","ENSG00000277129",""
"36631","ENSG00000277130",""
"36632","ENSG00000277173",""
"36633","ENSG00000277194","SNORD22"
"36634","ENSG00000277223",""
"36635","ENSG00000277247",""
"36636","ENSG00000277342",""
"36637","ENSG00000277459",""
"36638","ENSG00000277599",""
"36639","ENSG00000277672",""
"36640","ENSG00000277705",""
"36641","ENSG00000277738",""
"36642","ENSG00000277846","SNORD30"
"36643","ENSG00000277851","LINC02391"
"36644","ENSG00000277892","MIR6746"
"36645","ENSG00000277895",""
"36646","ENSG00000277935",""
"36647","ENSG00000277945",""
"36648","ENSG00000277952",""
"36649","ENSG00000277984",""
"36650","ENSG00000277994",""
"36651","ENSG00000278011",""
"36652","ENSG00000278050",""
"36653","ENSG00000278095",""
"36654","ENSG00000278108","MIR6757"
"36655","ENSG00000278126",""
"36656","ENSG00000278144",""
"36657","ENSG00000278215",""
"36658","ENSG00000278217",""
"36659","ENSG00000278255",""
"36660","ENSG00000278349","MIR6754"
"36661","ENSG00000278351",""
"36662","ENSG00000278356",""
"36663","ENSG00000278359","MIR7155"
"36664","ENSG00000278376",""
"36665","ENSG00000278385",""
"36666","ENSG00000278399",""
"36667","ENSG00000278400",""
"36668","ENSG00000278459",""
"36669","ENSG00000278469",""
"36670","ENSG00000278475",""
"36671","ENSG00000278520","MIR7851"
"36672","ENSG00000278527",""
"36673","ENSG00000278615","C11orf98"
"36674","ENSG00000278635",""
"36675","ENSG00000278640",""
"36676","ENSG00000278654",""
"36677","ENSG00000278687",""
"36678","ENSG00000278733",""
"36679","ENSG00000278743",""
"36680","ENSG00000278768","BACE1-AS"
"36681","ENSG00000278802",""
"36682","ENSG00000278837",""
"36683","ENSG00000278842",""
"36684","ENSG00000278851","MIR6879"
"36685","ENSG00000278859",""
"36686","ENSG00000278879",""
"36687","ENSG00000278892",""
"36688","ENSG00000278896",""
"36689","ENSG00000278916","CEP83-DT"
"36690","ENSG00000278929",""
"36691","ENSG00000278945",""
"36692","ENSG00000278952",""
"36693","ENSG00000278953",""
"36694","ENSG00000278969",""
"36695","ENSG00000278980",""
"36696","ENSG00000278989",""
"36697","ENSG00000279045",""
"36698","ENSG00000279046",""
"36699","ENSG00000279051","OR6Q1"
"36700","ENSG00000279056",""
"36701","ENSG00000279090",""
"36702","ENSG00000279093",""
"36703","ENSG00000279116","OR8D2"
"36704","ENSG00000279117",""
"36705","ENSG00000279134",""
"36706","ENSG00000279148",""
"36707","ENSG00000279163",""
"36708","ENSG00000279173",""
"36709","ENSG00000279189",""
"36710","ENSG00000279190",""
"36711","ENSG00000279209",""
"36712","ENSG00000279243","LINC02736"
"36713","ENSG00000279246",""
"36714","ENSG00000279248",""
"36715","ENSG00000279269",""
"36716","ENSG00000279295",""
"36717","ENSG00000279297",""
"36718","ENSG00000279299",""
"36719","ENSG00000279304",""
"36720","ENSG00000279310",""
"36721","ENSG00000279341",""
"36722","ENSG00000279342",""
"36723","ENSG00000279353",""
"36724","ENSG00000279358",""
"36725","ENSG00000279395","OR5L1"
"36726","ENSG00000279411",""
"36727","ENSG00000279438",""
"36728","ENSG00000279444",""
"36729","ENSG00000279454",""
"36730","ENSG00000279459",""
"36731","ENSG00000279491",""
"36732","ENSG00000279497",""
"36733","ENSG00000279505",""
"36734","ENSG00000279514","OR4C16"
"36735","ENSG00000279530",""
"36736","ENSG00000279549",""
"36737","ENSG00000279551",""
"36738","ENSG00000279586",""
"36739","ENSG00000279603",""
"36740","ENSG00000279632",""
"36741","ENSG00000279684",""
"36742","ENSG00000279696",""
"36743","ENSG00000279697",""
"36744","ENSG00000279701",""
"36745","ENSG00000279711",""
"36746","ENSG00000279733",""
"36747","ENSG00000279742",""
"36748","ENSG00000279761","OR5D13"
"36749","ENSG00000279771",""
"36750","ENSG00000279793",""
"36751","ENSG00000279798",""
"36752","ENSG00000279818",""
"36753","ENSG00000279836",""
"36754","ENSG00000279840",""
"36755","ENSG00000279865",""
"36756","ENSG00000279875",""
"36757","ENSG00000279878",""
"36758","ENSG00000279900",""
"36759","ENSG00000279939",""
"36760","ENSG00000279961","OR8U3"
"36761","ENSG00000280010",""
"36762","ENSG00000280032",""
"36763","ENSG00000280049",""
"36764","ENSG00000280054",""
"36765","ENSG00000280085",""
"36766","ENSG00000280088",""
"36767","ENSG00000280089",""
"36768","ENSG00000280090","OR8B4"
"36769","ENSG00000280093",""
"36770","ENSG00000280124",""
"36771","ENSG00000280143",""
"36772","ENSG00000280167",""
"36773","ENSG00000280181",""
"36774","ENSG00000280201",""
"36775","ENSG00000280202",""
"36776","ENSG00000280204","OR1S1"
"36777","ENSG00000280269",""
"36778","ENSG00000280307",""
"36779","ENSG00000280314","OR8K3"
"36780","ENSG00000280320",""
"36781","ENSG00000280339",""
"36782","ENSG00000280345",""
"36783","ENSG00000280367",""
"36784","ENSG00000280379",""
"36785","ENSG00000280385",""
"36786","ENSG00000280430",""
"36787","ENSG00000280502",""
"36788","ENSG00000280773",""
"36789","ENSG00000280832","GSEC"
"36790","ENSG00000281097","LINC01395"
"36791","ENSG00000281333",""
"36792","ENSG00000281386",""
"36793","ENSG00000281655",""
"36794","ENSG00000281842","MIR1291"
"36795","ENSG00000282022",""
"36796","ENSG00000282728","PGR-AS1"
"36797","ENSG00000282834",""
"36798","ENSG00000282916","LINC02746"
"36799","ENSG00000282977","PCBP2-OT1"
"36800","ENSG00000283138",""
"36801","ENSG00000283217",""
"36802","ENSG00000283240",""
"36803","ENSG00000283256",""
"36804","ENSG00000283257",""
"36805","ENSG00000283268","TEX54"
"36806","ENSG00000283297","TEX52"
"36807","ENSG00000283307","OR5AK4P"
"36808","ENSG00000283326","MIR6860"
"36809","ENSG00000283338",""
"36810","ENSG00000283341",""
"36811","ENSG00000283375",""
"36812","ENSG00000283393",""
"36813","ENSG00000283412",""
"36814","ENSG00000283422","LINC02452"
"36815","ENSG00000283429","MIR1244-3"
"36816","ENSG00000283475","MIR1244-4"
"36817","ENSG00000283476","MIR1279"
"36818","ENSG00000283483",""
"36819","ENSG00000283489",""
"36820","ENSG00000283497","MIR3160-2"
"36821","ENSG00000283536",""
"36822","ENSG00000283545",""
"36823","ENSG00000283582","SULT6B2P"
"36824","ENSG00000283587",""
"36825","ENSG00000283601","MS4A19P"
"36826","ENSG00000283603","MIR4302"
"36827","ENSG00000283605","OR4C48P"
"36828","ENSG00000283621","MIR6759"
"36829","ENSG00000283665","MIR3974"
"36830","ENSG00000283677","MIR3913-2"
"36831","ENSG00000283691",""
"36832","ENSG00000283703","VSIG10L2"
"36833","ENSG00000283704",""
"36834","ENSG00000283744","MIR6755"
"36835","ENSG00000283759","MIR614"
"36836","ENSG00000283791","MIR612"
"36837","ENSG00000283803","MIR3198-2"
"36838","ENSG00000283818","MIR7844"
"36839","ENSG00000283926","MIR192"
"36840","ENSG00000283998","MIR492"
"36841","ENSG00000284011","MIR6502"
"36842","ENSG00000284020","MIR4697"
"36843","ENSG00000284057",""
"36844","ENSG00000284108","MIR611"
"36845","ENSG00000284148","MIR6756"
"36846","ENSG00000284152","MIR6758"
"36847","ENSG00000284155","MIR194-2"
"36848","ENSG00000284246","MIR6716"
"36849","ENSG00000284293","MIR7113"
"36850","ENSG00000284327",""
"36851","ENSG00000284360","MIR6125"
"36852","ENSG00000284393",""
"36853","ENSG00000284416","MIR1908"
"36854","ENSG00000284435","MIR4691"
"36855","ENSG00000284458","MIR1304"
"36856","ENSG00000284489","MIR6751"
"36857","ENSG00000284513",""
"36858","ENSG00000284522",""
"36859","ENSG00000284535","MIR6748"
"36860","ENSG00000284591",""
"36861","ENSG00000284609","OR8B3"
"36862","ENSG00000284625",""
"36863","ENSG00000284634",""
"36864","ENSG00000284673",""
"36865","ENSG00000284680","OR8B2"
"36866","ENSG00000284682",""
"36867","ENSG00000284687",""
"36868","ENSG00000284697",""
"36869","ENSG00000284713","SMIM38"
"36870","ENSG00000284715",""
"36871","ENSG00000284722",""
"36872","ENSG00000284723","OR8S1"
"36873","ENSG00000284730","TMDD1"
"36874","ENSG00000284732",""
"36875","ENSG00000284736","RNA5SP343"
"36876","ENSG00000284791","SMIM41"
"36877","ENSG00000284844","TOMT"
"36878","ENSG00000284873","OOSP1"
"36879","ENSG00000284883","KRT88P"
"36880","ENSG00000284922","LRTOMT"
"36881","ENSG00000285010","OOSP4A"
"36882","ENSG00000285030",""
"36883","ENSG00000285094","LINC01488"
"36884","ENSG00000285102",""
"36885","ENSG00000285133",""
"36886","ENSG00000285142",""
"36887","ENSG00000285191",""
"36888","ENSG00000285231","OOSP3"
"36889","ENSG00000285238",""
"36890","ENSG00000285388",""
"36891","ENSG00000285509","TBCEL-TECTA"
"36892","ENSG00000285513",""
"36893","ENSG00000285517","LINC00941"
"36894","ENSG00000285523",""
"36895","ENSG00000285528",""
"36896","ENSG00000285533","RELA-DT"
"36897","ENSG00000285537","OR7E11P"
"36898","ENSG00000285555",""
"36899","ENSG00000285561",""
"36900","ENSG00000285568",""
"36901","ENSG00000285625",""
"36902","ENSG00000285627",""
"36903","ENSG00000285640",""
"36904","ENSG00000285656",""
"36905","ENSG00000285658",""
"36906","ENSG00000285692",""
"36907","ENSG00000285693",""
"36908","ENSG00000285696",""
"36909","ENSG00000285704",""
"36910","ENSG00000285724",""
"36911","ENSG00000285732",""
"36912","ENSG00000285734",""
"36913","ENSG00000285735","LINC02717"
"36914","ENSG00000285769",""
"36915","ENSG00000285770",""
"36916","ENSG00000285813",""
"36917","ENSG00000285816",""
"36918","ENSG00000285825","CCDC15-DT"
"36919","ENSG00000285827",""
"36920","ENSG00000285835",""
"36921","ENSG00000285842",""
"36922","ENSG00000285854",""
"36923","ENSG00000285864",""
"36924","ENSG00000285870",""
"36925","ENSG00000285878",""
"36926","ENSG00000285895",""
"36927","ENSG00000285901",""
"36928","ENSG00000285909",""
"36929","ENSG00000285921",""
"36930","ENSG00000285933",""
"36931","ENSG00000285980",""
"36932","ENSG00000286021","LINC02822"
"36933","ENSG00000286023",""
"36934","ENSG00000286028","MIR34BHG"
"36935","ENSG00000286043",""
"36936","ENSG00000286044",""
"36937","ENSG00000286049",""
"36938","ENSG00000286056",""
"36939","ENSG00000286069",""
"36940","ENSG00000286107",""
"36941","ENSG00000286259",""
"36942","ENSG00000286264",""
"36943","ENSG00000286279",""
"36944","ENSG00000286303",""
"36945","ENSG00000286341",""
"36946","ENSG00000286345",""
"36947","ENSG00000286351",""
"36948","ENSG00000286369",""
"36949","ENSG00000286374",""
"36950","ENSG00000286402",""
"36951","ENSG00000286418",""
"36952","ENSG00000286434",""
"36953","ENSG00000286450",""
"36954","ENSG00000286459",""
"36955","ENSG00000286463",""
"36956","ENSG00000286476",""
"36957","ENSG00000286497",""
"36958","ENSG00000286504",""
"36959","ENSG00000286555",""
"36960","ENSG00000286563",""
"36961","ENSG00000286566",""
"36962","ENSG00000286576",""
"36963","ENSG00000286591",""
"36964","ENSG00000286608",""
"36965","ENSG00000286665",""
"36966","ENSG00000286671",""
"36967","ENSG00000286682",""
"36968","ENSG00000286688",""
"36969","ENSG00000286704",""
"36970","ENSG00000286708",""
"36971","ENSG00000286731",""
"36972","ENSG00000286752",""
"36973","ENSG00000286756",""
"36974","ENSG00000286816",""
"36975","ENSG00000286866",""
"36976","ENSG00000286869",""
"36977","ENSG00000286895",""
"36978","ENSG00000286907",""
"36979","ENSG00000286943",""
"36980","ENSG00000286948",""
"36981","ENSG00000286950",""
"36982","ENSG00000286983",""
"36983","ENSG00000286992",""
"36984","ENSG00000287006",""
"36985","ENSG00000287014",""
"36986","ENSG00000287028",""
"36987","ENSG00000287030",""
"36988","ENSG00000287051",""
"36989","ENSG00000287068",""
"36990","ENSG00000287074",""
"36991","ENSG00000287075",""
"36992","ENSG00000287132",""
"36993","ENSG00000287200",""
"36994","ENSG00000287237",""
"36995","ENSG00000287238",""
"36996","ENSG00000287243",""
"36997","ENSG00000287245",""
"36998","ENSG00000287251",""
"36999","ENSG00000287264",""
"37000","ENSG00000287386",""
